order_id,date_case,country,area,location,type,activity,species
4312.0,2000.11.10,USA,Florida,"Vaughn Beach, Flagler County",Invalid,Walking,invalid
4311.0,2000.11.06,AUSTRALIA,Western Australia,"Cottesloe Beach, Perth",Unprovoked,Swimming,"white shark, 4.9 m [16']"
4310.0,2000.11.06,AUSTRALIA,Western Australia,"Cottesloe Beach, Perth",Unprovoked,Swimming,"white shark, 5 m [16.5']"
4309.0,2000.11.04,USA,California,"1/4 to 1/2 m north of the jetty at Bunkers, Eureka, Humboldt County",Unprovoked,Surfing,"white shark, 2.4 m to 3 m [8' to 10']"
4308.0,2000.10.29,AUSTRALIA,Queensland,Peel Island,Boating,Fishing ,white shark
4307.0,2000.10.20,USA,Florida,"Fort Pierce Inlet State Park, St Lucie County",Unprovoked,Surfing,
4306.0,2000.10.18,USA,Hawaii,Olowalu,Unprovoked,Swimming / snorkeling,"tiger shark, 1.8 m to 2.4 m [6' to 8']"
4305.0,2000.10.14,USA,Florida,"South Beach, Sebastian, Indian River County",Unprovoked,Swimming,
4304.0,2000.10.09,USA,Florida,"Lake Worth Inlet/West Palm Beach, Palm Beach County",Unprovoked,Surfing,2.1 to 2.4 m [7' to 8'] shark
4303.0,2000.10.06,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Surfing,"blacktip shark, 2'"
4302.0,2000.10.06,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Body surfing,
4301.0,2000.10.02,USA,North Carolina,"Wrightsville Beach, New Hanover County",Unprovoked,Surfing,
4300.0,2000.09.29,USA,California,"Mavericks, Half Moon Bay, San Mateo County",Unprovoked,Sitting on surfboard,"white shark, 4.3 m [14']"
4299.0,2000.09.25,AUSTRALIA,South Australia,"Black Point, Eyre Peninsula",Unprovoked,Surfing,white shark
4298.0,2000.09.24,AUSTRALIA,South Australia,Cactus Beach near Penong,Unprovoked,Surfing,"white shark, 4 m to 5 m [13' to 16.5']"
4297.0,2000.09.18,AUSTRALIA,New South Wales,Wollongong,Provoked,Fell onto dead shark,100-kg [221-lb] dead blue shark
4296.0,2000.09.16,OKINAWA,Miyako Island,Sunayama Beach,Unprovoked,Surfing,"white shark, 2.5 m"
4295.0,2000.09.16,USA,South Carolina,"Isle of Palms, Charleston County",Unprovoked,,
4294.0,2000.09.15,USA,Florida,"Fort Pierce Inlet, St Lucie County",Unprovoked,Standing / surfing,
4293.0,2000.09.12,USA,Florida,"Sebastian Inlet, Indian River or Brevard County",Unprovoked,Surfing,
4292.0,2000.09.11,USA,Florida,"Daytona Beach Shores, Volusia County",Unprovoked,Swimming / Body surfing,60 cm to 90 cm [2' to 3'] shark
4291.0,2000.09.10,USA,Florida,"Vero Beach, Indian River County",Unprovoked,Swimming,
4290.0,2000.09.10,SOUTH AFRICA,Western Cape Province,Dyer Island,Unprovoked,Free diving,"white shark, 3.5 m [11.5']  male"
4289.0,2000.09.08,TANZANIA,,"Coco Beach, Dar-es-Salaam (Reported as the 5th fatality in 3 months at Coco Beach)",Unprovoked,Swimming,thought to involve a zambesi shark
4288.0,2000.09.08,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Wading,1.5 m [5'] shark
4287.0,2000.09.08,REUNION,Saint-Pierre,Pic du Diable ,Unprovoked,Surfing,"tiger shark, 3 m [10']"
4286.0,2000.09.00,TANZANIA,,"Coco Beach, Dar-es-Salaam",Unprovoked,Swimming,thought to involve a zambesi shark
4285.0,2000.08.31,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Swimming,a 2' shark was seen in the area by witnesses
4284.0,2000.08.30,USA,Florida,"Boca Ciega Bay, Tampa, Pinellas County",Unprovoked,Jumped into the water,"thought to involve a 2.7 m [9'], 400-lb bull shark"
4283.0,2000.08.27,USA,Alaska,Prince William Sound,Provoked,Conducting research,salmon shark
4282.0,2000.08.21,USA,North Carolina,"Bouges Bank, Emerald Isle, Carteret County",Unprovoked,Swimming out to porpoises ,
4281.0,2000.08.15,USA,Hawaii,"Kanaha Beach, Maui",Unprovoked,"Windsurfing, but sitting on his board","tiger shark, 3.7 m to 4.5 m [12' to 14'9""]"
4280.0,2000.08.13,USA,Florida,"South Jacksonville Beach, Duval County",Unprovoked,Surfing / Wading,juvenile shark
4279.0,2000.08.12,USA,Florida,"St. Augustine, St. Johns County",Unprovoked,Standing,"blacktip shark, 2.4 m to 3 m [8' to 10']"
4278.0,2000.08.11,USA,North Carolina,"Emerald Isle, Carteret County",Invalid,Swimming ,not valid
4277.0,2000.08.10,USA,Florida,Florida Keys,Invalid,Attempting to illegally enter the USA,not valid
4276.0,2000.08.00,TANZANIA,,"Coco Beach, Dar-es-Salaam",Unprovoked,Swimming,thought to involve a zambesi shark
4275.0,2000.07.25,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,,
4274.0,2000.07.22,USA,Florida,"Big Pine Key, Monroe County ",Unprovoked,Snorkeling,"nurse shark, 1.5 m [5']"
4273.0,2000.07.17,USA,North Carolina,"Oceanic Pier, Wrightsville Beach, New Hanover County",Unprovoked,Surfing,
4272.0,2000.07.16,USA,North Carolina,"Holden Beach, Brunswick County",Unprovoked,Surfing,1.8 m [6'] grey-colored shark
4271.0,2000.07.16,SOUTH AFRICA,Eastern Cape Province,"Nahoon, East London",Unprovoked,Surfing,
4270.0,2000.07.15,SOUTH AFRICA,Eastern Cape Province,Cape Recife,Unprovoked,Surfing,
4269.0,2000.07.15,SOUTH AFRICA,KwaZulu-Natal,South of Durban,Unprovoked,Surfing,
4268.0,2000.07.12, TONGA,Minerva Reef,Treated at Nuku-alofa,Unprovoked,Scuba diving,"grey reef shark, 2 m [6.75']"
4267.0,2000.07.10,USA,Florida,"Daytona  Beach, Volusia County",Unprovoked,Wading,
4266.0,2000.07.09,USA,Florida,"Neptune Avenue, Ormond Beach, Volusia County",Unprovoked,Swimming ,
4265.0,2000.07.07,USA,Texas,"Mustang Island, Corpus Christi",Unprovoked,Jumping,"lemon shark, 2.1  m to 2.4 m [7' to 8']"
4264.0,2000.07.06,USA,North Carolina,"Pine Island, Corolla, Currituck County",Unprovoked,Playing,"tiger shark, 0.9 m to 1.5 m [3' to 5'] ?"
4263.0,2000.07.04,USA,Florida,"Daytona Beach, Volusia County",Unprovoked,Wading,
4262.0,2000.07.04,USA,Florida,"Artifical reef 3 miles off Manatee Beach, Manatee County",Unprovoked,"Spearfishing, holding mesh bag with speared fish","nurse shark, 1.2 m [4']"
4261.0,2000.07.02,USA,Florida,"Smyrna Dunes  Park, New Smyrna Beach, Volusia County",Unprovoked,Wading,0.9 m [3'] shark
4260.0,2000.07.02,USA,Florida,"Smyrna Dunes Park, New Smyrna Beach, Volusia County",Unprovoked,Standing,"0.9 m [3'] shark,  probably a blacktip or spinner shark"
4259.0,2000.07.00,TANZANIA,,"Coco Beach, Dar-es-Salaam",Unprovoked,Swimming,thought to involve a zambesi shark
4258.0,2000.06.30,PAPUA NEW GUINEA,Madang Province,"Long Island near Madang, about 500 km (310 miles) north of the South Pacific nation's capital of Port Moresby",Unprovoked,,
4257.0,2000.06.29,NEW ZEALAND,North Island,"Papamoa Beach, Bay of Plenty",Boating,Fishing,"mako shark, 2 m [6.75']"
4256.0,2000.06.19,USA,Florida,"Seminole Avenue, Ormond Beach, Volusia County",Unprovoked,Standing,
4255.0,2000.06.13,USA,Florida,"Pensacola Bay, Escambia County",Boating,Sailing,"bull shark, 2.4 m [8']"
4254.0,2000.06.10,USA,Texas,"J.P. Luby Surf Park, Corpus Christi",Unprovoked,Surfing,"blacktip shark, 1.2 m to 1.8 m [4' to 6']"
4253.0,2000.06.09,USA,Alabama,"Gulf Shores, Baldwin County",Unprovoked,Swimming,bull shark?
4252.0,2000.06.09,USA,Alabama,"Gulf Shores, Baldwin County",Unprovoked,Swimming ,bull shark
4251.0,2000.06.02,USA,Florida,"27th Avenue, New Smyrna Beach, Volusia County",Unprovoked,Snorkeling,
4250.0,2000.06.00,TANZANIA,,"Coco Beach in Oyster Bay, 7 km north of Dar-es-Salaam",Unprovoked,Swimming,thought to involve a zambesi shark
4249.0,2000.05.13,NEW CALEDONIA,South Province,Mont Dore,Sea Disaster,"Air Disaster - Piper aircraft crashed into the sea, killing all on board",tiger sharks & bull sharks (20 sharks in all)
4248.0,2000.05.09,AUSTRALIA,Victoria,"Koonya Beach, Melbourne",Invalid,,not valid
4247.0,2000.05.07,PAPUA NEW GUINEA,Madang Province,"Long Island near Madang, about 500 km (310 miles) north of the South Pacific nation's capital of Port Moresby",Unprovoked,Standing,
4246.0,2000.05.07,PAPUA NEW GUINEA,Madang Province,"Long Island near Madang, about 500 km (310 miles) north of the South Pacific nation's capital of Port Moresby",Unprovoked,Diving,
4245.0,2000.04.14,USA,Florida,"On the south side of Ponce Inlet, Volusia County",Unprovoked,Walking,
4244.0,2000.04.09,USA,Florida,"Municipal Beach, Riviera Beach, Palm Beach County",Unprovoked,Boogie boarding / wading,
4243.0,2000.03.31,USA,Florida,Santa Rosa Sound Escambia County,Unprovoked,Fishing,
4242.0,2000.03.30,AUSTRALIA,Queensland,"Main Beach, Gold Coast",Unprovoked,Swimming,2.5 m shark
4241.0,2000.03.26,USA,Florida,"Juno Beach, Palm Beach County",Unprovoked,Boogie boarding,1.8 m [6'] shark
4240.0,2000.03.24,USA,Florida,"Floridana Beach, Brevard County",Unprovoked,Surfing,1.2 m [4'] shark
4239.0,2000.03.15,NEW CALEDONIA,North Province,Poum,Unprovoked,Spearfishing,tiger shark?
4238.0,2000.03.14,AUSTRALIA,New South Wales,"McMasters Beach, Central Coast",Unprovoked,Surfing,"tiger shark, 4 m [13'] ?"
4237.0,2000.03.10,AUSTRALIA,New South Wales,Parramatta River,Boating,Rowing,2 m to 2.5 m [6.75'  to 8.25'] shark
4236.0,2000.03.09,AUSTRALIA,New South Wales,Parramatta River,Boating,Rowing,
4235.0,2000.03.03,NEW ZEALAND,North Island,Between the Kakanui River and Campbell's Bay,Invalid,Kayaking,shark involvement  questionable
4234.0,2000.03.02,AUSTRALIA,New South Wales,"Taronga Wharf, Athol Bay, Sydney Harbor",Unprovoked,Swimming,
4233.0,2000.03.00,USA,Louisiana,Midnight Lump (38 miles offshore),Unprovoked,Spearfishing,"shortfin mako shark, 3 m to 3.4 m [10' to 11']"
4232.0,2000.02.21,USA,Florida,"Riviera Beach, Palm Beach County",Unprovoked,,
4231.0,2000.02.19,SOUTH AFRICA,Western Cape Province,Struis Bay,Unprovoked,Body surfing,"white shark, 2.5 m"
4230.0,2000.02.14,ENGLAND,Worcestershire,The Fountain Pub in Tenbury Wells,Provoked,Feeding prawns to captive sharks,"miami, a 60 cm blacktip  shark and two 60 cm bamboo catsharks"
4229.0,2000.02.03,NEW ZEALAND,South Island,Oreti Beach (reported as the 4th person bitten in NZ in 2000),Unprovoked,Surfing,
4228.0,2000.02.01,AUSTRALIA,South Australia,"Point Sinclair, Cactus Beach near Penong",Unprovoked,Surfing,3 m [10'] shark
4227.0,2000.01.28,REUNION,,Saint Pierre,Boating,Canoe with 3 men onboard sank,
4226.0,2000.01.05,THAILAND,Phang nga Province,Phang nga Island,Unprovoked,Diving,
4225.0,2000.00.00,USA,Florida,"Boca Grande, Lee County",Boating,Fishing for tarpon,hammerhead shark
4224.0,1999.12.31,NEW ZEALAND,South Island,Oreti Beach,Unprovoked,Surfing,sevengill shark
4223.0,1999.12.31,NEW ZEALAND,South Island,Oreti Beach,Unprovoked,Swimming,sevengill shark
4222.0,1999.12.31,NEW ZEALAND,South Island,Oreti Beach,Unprovoked,Bathing,sevengill shark
4221.0,1999.12.26,BRAZIL,Pernambuco,"Boa Viagem Beach, Recife",Unprovoked,Surfing,"thought to involve a white, bull or tiger shark"
4220.0,1999.12.14,USA,California,"Off Ventura, Anacapa & Santa Cruz Islands",Invalid,Scuba diving,not valid
4219.0,1999.12.06,BRAZIL,Rio de Janeiro,"Rio de Janeiro, Guanabara Bay",Invalid,Spearfishing,not valid
4218.0,1999.12.02,USA,Florida,"Boynton Beach, Palm Beach County",Unprovoked,Surfing,
4217.0,1999.11.30,USA,Florida,"Palm Beach, Palm Beach County",Unprovoked,Surfing,
4216.0,1999.11.23,USA,Hawaii,"Big Island off Kona Village Resort, North Kona",Unprovoked,Swimming,"tiger shark, 1.8 m to 2.4 m [6' to 8']"
4215.0,1999.11.15,USA,California,"Waddell Reef, Santa Cruz County",Unprovoked,Surfing (sitting on his board),white shark
4214.0,1999.11.13,SOUTH AFRICA,KwaZulu-Natal,Umtentweni,Unprovoked,Surfing,"white shark, 3 m [10']"
4213.0,1999.11.06,BRAZIL,Rio de Janeiro,"Rio de Janeiro, Guanabara Bay",Unprovoked,"Spearfishing, but swimming at surface",1.3 to 1.6 m shark
4212.0,1999.11.00,MARSHALL ISLANDS,Alinglaplap Atoll,Island J4H,Unprovoked,Swimming,"grey reef shark, 1.2 m [4']"
4211.0,1999.11.00,MARSHALL ISLANDS,Alinglaplap Atoll,Island J4H,Unprovoked,Swimming,"grey reef shark, 1.2 m [4']"
4210.0,1999.10.30,USA,Florida,"Daytona Beach, Volusia County",Unprovoked,Body boarding,
4209.0,1999.10.30,USA,Florida,"Gulfstream Park beach, Palm Beach County",Unprovoked,Body surfing,
4208.0,1999.10.20,USA,Florida,"Pet Den, Satellite Beach, Brevard County",Unprovoked,Surfing,"lemon shark, 2.7 m [9']"
4207.0,1999.10.01,USA,Hawaii,Old Kona Airport State Park,Unprovoked,"Surfing, lying on surfboard","tiger shark, 1.8 m to 2.4 m [6' to 8']"
4206.0,1999.09.29,USA,Florida,"South side of Ponce de Leon Inlet, Volusia County",Unprovoked,Wading to shore after surfing,
4205.0,1999.09.24,ITALY,Adriatic Sea,San Benedetto,Boating,Fishing,said to involve a 7 m [23'] white shark
4204.0,1999.09.18,USA,California,"North of Pidgeon Point, San Mateo County",Unprovoked,Kayaking,white shark
4203.0,1999.09.16,USA,Florida,"Cape Canaveral, Brevard County",Unprovoked,Wading,unidentified
4202.0,1999.09.10,USA,South Carolina,"Isle of Palms, Charleston County",Unprovoked,Wading,
4201.0,1999.09.05,USA,Florida,"Fort Pierce Inlet, St. Lucie County",Unprovoked,Surfing,1.5 m to 1.8 m [5' to 6'] shark
4200.0,1999.09.04,USA,Florida,"World Typhoon Lagoon, Disney Water Park, Orange County",Provoked,Wading,0.9 m [3'] shark
4199.0,1999.09.04,USA,Florida,"Ponce Inlet, Volusia County",Unprovoked,Wading with surfboard,
4198.0,1999.08.26,USA,Florida,"Bethune Beach, south of New Smyrna Beach, Volusia County",Unprovoked,Surfing,"""a small shark"""
4197.0,1999.08.24,USA,North Carolina,"Fort Fisher, New Hanover County",Unprovoked,Surfing,
4196.0,1999.08.23,MARSHALL ISLANDS,Ralik Chain,Kwajalein Atoll,Unprovoked,Fishing,7' shark
4195.0,1999.08.21,USA,Florida,"Ponce Inlet, Volusia County",Unprovoked,Surfing,
4194.0,1999.08.16,USA,South Carolina,"Grand Strand, Myrtle Beach, Horry County",Unprovoked,Lying prone in 2' of water,1.8 m [6'] shark
4193.0,1999.08.05,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Body surfing,4' to 5' shark
4192.0,1999.08.05,BAHAMAS,Abaco Islands,Grand Cay,Unprovoked,Spearfishing & holding catch,2.7 m [9']  bull shark or caribbean reef shark
4191.0,1999.07.29,SOUTH AFRICA,Western Cape Province,Kogebaai,Unprovoked,Surfing,"white shark, 3 m to 5 m [10' to 16.5']"
4190.0,1999.07.26,USA,Florida,"Two miles off Key Colony Beach, Monroe County",Unprovoked,Swimming with dolphins,"bull shark, 2.1 m [7']"
4189.0,1999.07.21,USA,Hawaii,Honoli'i in Hilo (west side of Big Island),Unprovoked,Surfing,"tiger shark, 1.8 m to 2.4 m [6' to 8']"
4188.0,1999.07.15,SOUTH AFRICA,Western Cape Province,Buffels Bay (near Knysna),Unprovoked,Boogie boarding,white shark
4187.0,1999.07.06,USA,South Carolina,Charleston,Unprovoked,,
4186.0,1999.07.04,USA,Florida,"Pensacola  Beach, Escambia County",Unprovoked,Wading in school of baitfish,"blacktip shark, 1.8 m [6']"
4185.0,1999.07.03,SOUTH AFRICA,Eastern Cape Province,"Cintsa East, East London",Unprovoked,Surfing,"white shark, 4 m [13']"
4184.0,1999.06.19,USA,Florida,"11 miles off Dog Island in the Gulf of Mexico, Franklin County",Unprovoked,Adrift in a life jacket,1.2 m [4'] shark
4183.0,1999.06.17,USA,Florida,"South of Ponce Inlet, Volusia County",Unprovoked,Surfing,3' to 4' shark
4182.0,1999.06.12,USA,Florida,"Atlantiic Beach, Duval County",Unprovoked,Swimming,
4181.0,1999.06.09,USA,Florida,"Atlantic Dunes Park, Delray Beach, Palm Beach County",Unprovoked,Splashing / wading,blacktip or spinner shark
4180.0,1999.05.29,AUSTRALIA,South Australia,"Hardwicke Bay, Yorke Peninsula",Unprovoked,Windsurfing,thought to involve a white shark
4179.0,1999.05.01,BRAZIL,Pernambuco,"Boa Viagem Beach, Recife",Unprovoked,Surfing,"tiger shark, 2.5 m [8.25']"
4178.0,1999.04.22,MAURITIUS,Grand Baie,Pointe aux Canonniers,Unprovoked,Swimming,"grey reef shark, 1.5 m"
4177.0,1999.04.11,REUNION,L' Etang Salé-les-Bains,Roche-aux-Oiseaux,Unprovoked,Swimming after being swept into sea by a large wave,3 bull sharks
4176.0,1999.04.01,USA,Florida,"Hobe Sound Beach, Palm Beach County",Unprovoked,Surfing,
4175.0,1999.03.18,NEW ZEALAND,South Island,Codfish Island (Whenua Hau) west of Stewart Island,Unprovoked,Spearfishing & diving for paua,"sevengill shark, 2.4 m [8']"
4174.0,1999.03.18,BRAZIL,Rio Grande de Norte,Atol das Rochas,Provoked,Scientific research (Dr. Sonny Gruber's student),
4173.0,1999.03.18,USA,Hawaii,"Olowalu side of Lahina, Maui ",Unprovoked,"Swimming, towing a kayak",
4172.0,1999.03.14,NEW CALEDONIA,Loyalty Islands,Ouvea,Unprovoked,Spearfishing,200 to 300 kg shark
4171.0,1999.03.14,NEW ZEALAND,,,Provoked,Fishing,"mako shark, 1.3 m gaffed"
4170.0,1999.03.08,USA,Hawaii,"Kealia Beach, Kaua'i",Unprovoked,Body surfing or body boarding,
4169.0,1999.03.05,USA,Hawaii,"Quarter mile offshore in Kaanapali, West Maui",Unprovoked,Swimming near pod of whales,3.7 m to 4.6 m [12' to 15'] shark seen in the vicinity
4168.0,1999.02.26,USA,North Carolina,Frying Pan Shoals,Boating,Cruising,basking shark
4167.0,1999.02.23,AUSTRALIA,New South Wales,Scotts Head,Unprovoked,Surfing,bronze whaler or tiger shark
4166.0,1999.02.03,USA,Florida,"Hobe Sound, Martin County",Unprovoked,Surfing,spinner shark
4165.0,1999.01.29,MAURITIUS,,Belle-Mare,Unprovoked,Spearfishing,bull shark
4164.0,1999.01.13,SOUTH AFRICA,Eastern Cape Province,Bonza Beach,Unprovoked,Paddle Skiing,"white shark, 4 m [13']"
4163.0,1999.01.07,NEW ZEALAND,North Island,"Papamoa, near Tauranga, Bay of Plenty",Boating,Inflatable boat,
4162.0,1999.01.03,AUSTRALIA,Northern Territory,Gulf of Carpenteria,Invalid,Fishing,not valid
4161.0,1999.01.03,REUNION,Saint-Leu,Pointe au Sel,Unprovoked,Spearfishing,bull shark
4160.0,1999.00.00,SOUTH AFRICA,Western Cape Province,"Hospital Rock, Dyers Island",Unprovoked,Spearfishing,"white shark, 4.6 m [15']"
4159.0,1999.00.00,USA,Virginia,"Sandridge Beach, Virginia Beach, Princess Anne County",Invalid,Body surfing,not valid
4158.0,1998.12.24,USA,Florida,"Ormond Beach, Volusia County",Provoked,Surfing,
4157.0,1998.12.22,AUSTRALIA,South Australia,Middleton Beach,Unprovoked,Standing,
4156.0,1998.12.20,SOUTH AFRICA,Eastern Cape Province,"King's Beach, Port Elizabeth",Unprovoked,Surfing,possibly a white shark
4155.0,1998.12.18,SOUTH AFRICA,Eastern Cape Province,Kei River Mouth,Unprovoked,Splashing,
4154.0,1998.12.15,AUSTRALIA,South Australia,Middleton Beach,Unprovoked,Surfing,
4153.0,1998.11.21,USA,Florida,"Ocean Beach, Jaycee Park, Vero Beach, Indian River County",Unprovoked,Swimming,tiger shark
4152.0,1998.11.14,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Surfing,1.2 m [4'] shark
4151.0,1998.11.11,USA,Florida,"South Beach Park, Indian River County",Unprovoked,Walking,"a ""small shark"""
4150.0,1998.11.05,USA,Oregon,Winchester Bay,Unprovoked,Surfing,"white shark, 5 m  to 6 m [16.5' to 20']"
4149.0,1998.11.02,JAPAN,Southern Japan,460 miles off Iwakuni,Provoked,Fishing for tuna,6' shark
4148.0,1998.11.02,BRAZIL,Pernambuco," Boa Viagem Beach, Recife",Unprovoked,Surfing,though to involve a white shark
4147.0,1998.10.24,USA,Florida,"Jupiter Beach, Palm Beach County",Unprovoked,Swimming,
4146.0,1998.10.18,SOUTH AFRICA,Eastern Cape Province,Glengariff,Unprovoked,Surfing,
4145.0,1998.10.10,USA,Florida,"Sebastian Inlet, Indian River County",Unprovoked,Surfing,
4144.0,1998.10.04,BRAZIL,Pernambuco,"Boa Viagem Beach, Recife",Unprovoked,Surfing,
4143.0,1998.10.01,REUNION,Saint-Benoît,,Unprovoked,Diving,
4142.0,1998.10.01,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,,
4141.0,1998.09.27,USA,Florida,"The Rocks, Hutchinson Island, Martin County",Unprovoked,Surfing,
4140.0,1998.09.22,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Surfing,
4139.0,1998.09.16,SOUTH AFRICA,Eastern Cape Province,Kowie River,Unprovoked,Fishing / washing bait off hands,
4138.0,1998.09.14,USA,Florida,"Stuart Beach, Martin County",Unprovoked,Surfing,1.8 m [6'] shark
4137.0,1998.09.00,SENEGAL,Cap Vert Peninsula,Yoff Island,Provoked,Spearfishing,1.5 m shark
4136.0,1998.08.30,USA,Florida,"Ponce Inlet, Volusia County",Unprovoked,Surfing,3' to 4' shark
4135.0,1998.08.27,ITALY,Marches region,12 miles off Senigallia (Adriatic Sea),Invalid,Fishing,invalid
4134.0,1998.08.26,USA,California,"Stinson Beach, Marin County",Unprovoked,Boogie boarding,"white shark, 5 m to 6 m [16.5' to 20']"
4133.0,1998.08.23,USA,Virginia,Virginia Beach,Unprovoked,Spearfishing,"dusky shark, 12'"
4132.0,1998.08.15,BAHAMAS,Berry Islands,Ambergris Cay,Unprovoked,Spearfishing,"caribbean reef shark, 1.2 m to 1.5 m [4' to 5']"
4131.0,1998.08.13,USA,Florida,"Ponce Inlet, Volusia County",Unprovoked,Body-boarding,4.5' to 5' shark
4130.0,1998.08.12,SOUTH AFRICA,Transvaal,"National Zoological Gardens Aquarium, Pretoria",Provoked,Moving a shark in a net ,"sandtiger shark, 2 m, male"
4129.0,1998.08.01,SOUTH AFRICA,Western Cape Province,"Buffalo Bay, near Knysna",Unprovoked,Surfing (or body boarding),"white shark, 4 m [13']"
4128.0,1998.08.01,SOUTH AFRICA,Western Cape Province,Pringle Bay,Unprovoked,Spearfishing,"white shark, 4.9 m [16']"
4127.0,1998.07.26,BRAZIL,Pernambuco,"Boa Viagem, Recife",Unprovoked,Surfing,
